,year,week,SMN,SMT,VCI,TCI,VHI,province
14271,1986,24,0.403,299.69,39.85,26.91,33.38,18
14272,1986,25,0.398,299.74,34.47,28.35,31.41,18
14273,1986,26,0.387,299.58,29.25,30.84,30.05,18
14274,1986,27,0.378,299.35,26.98,33.18,30.08,18
14275,1986,28,0.371,299.43,27.03,32.79,29.91,18
14276,1986,29,0.364,299.82,28.49,31.67,30.08,18
14277,1986,30,0.358,300.21,31.75,31.9,31.82,18
14278,1986,31,0.349,300.43,32.11,32.22,32.16,18
14279,1986,32,0.336,300.1,30.85,34.3,32.58,18
14280,1986,33,0.322,299.73,31.01,34.22,32.61,18
14281,1986,34,0.301,298.78,28.69,34.63,31.66,18
14282,1986,35,0.28,297.85,27.32,31.1,29.21,18
14283,1986,36,0.255,296.17,23.26,32.25,27.75,18
14284,1986,37,0.231,293.72,20.59,39.2,29.9,18
14285,1986,38,0.209,291.07,19.21,52.03,35.62,18
14286,1986,39,0.187,288.46,17.9,60.97,39.43,18
14287,1986,40,0.162,285.9,16.14,64.24,40.19,18
14288,1986,41,0.138,283.22,14.84,65.76,40.3,18
14289,1986,42,0.113,280.31,13.15,67.26,40.2,18
14290,1986,43,0.087,277.24,10.23,66.26,38.25,18
14291,1986,44,0.065,273.86,7.03,63.15,35.09,18
14292,1986,45,0.052,271.14,5.09,57.96,31.53,18
14293,1986,46,0.043,269.16,4.61,51.38,27.99,18
14294,1986,47,0.037,267.57,5.72,44.56,25.14,18
14295,1986,48,0.034,266.39,7.71,39.69,23.7,18
14296,1986,49,0.03,263.92,7.8,44.69,26.24,18
14297,1986,50,0.029,260.33,8.65,52.38,30.52,18
14298,1986,51,0.029,256.52,14.2,62.9,38.55,18
14299,1986,52,0.029,253.39,20.19,71.9,46.04,18
14300,1987,1,0.028,250.88,24.28,79.64,51.96,18
14301,1987,2,0.027,249.02,25.05,85.96,55.51,18
14302,1987,3,0.026,247.97,24.87,91.52,58.19,18
14303,1987,4,0.022,248.19,20.52,91.61,56.07,18
14304,1987,5,0.018,249.14,15.92,89.28,52.6,18
14305,1987,6,0.016,250.08,12.21,85.62,48.91,18
14306,1987,7,0.014,251.53,8.41,81.02,44.71,18
14307,1987,8,0.014,253.3,6.95,79.37,43.16,18
14308,1987,9,0.013,255.92,5.61,76.36,40.99,18
14309,1987,10,0.013,257.84,2.61,79.36,40.99,18
14310,1987,11,0.014,260.29,0.72,82.85,41.78,18
14311,1987,12,0.018,263.28,0.23,88.85,44.54,18
14312,1987,13,0.026,266.85,0.12,94.13,47.13,18
14313,1987,14,0.038,270.15,0.09,97.79,48.94,18
14314,1987,15,0.056,274.16,0.25,98.97,49.61,18
14315,1987,16,0.079,278.25,0.57,98.1,49.33,18
14316,1987,17,0.108,283.01,1.01,93.84,47.43,18
14317,1987,18,0.139,287.03,1.12,88.83,44.98,18
14318,1987,19,0.183,289.82,1.91,86.58,44.24,18
14319,1987,20,0.23,292.05,3.25,82.51,42.88,18
14320,1987,21,0.27,293.85,4.91,75.56,40.23,18
14321,1987,22,0.31,295.14,8.26,66.97,37.61,18
14322,1987,23,0.341,295.77,11.89,64.53,38.21,18
14323,1987,24,0.372,296.55,20.1,59.57,39.83,18
14324,1987,25,0.401,297.09,36.52,55.9,46.21,18
14325,1987,26,0.425,297.44,52.0,53.27,52.64,18
14326,1987,27,0.435,297.46,59.48,53.24,56.36,18
14327,1987,28,0.435,297.56,62.06,53.04,57.55,18
14328,1987,29,0.428,297.45,62.2,57.56,59.88,18
14329,1987,30,0.419,297.09,62.25,65.63,63.94,18
14330,1987,31,0.403,296.05,59.37,78.19,68.78,18
14331,1987,32,0.391,295.31,59.15,83.97,71.56,18
14332,1987,33,0.38,294.75,61.11,85.84,73.48,18
14333,1987,34,0.366,294.0,62.12,85.96,74.04,18
14334,1987,35,0.351,293.08,63.92,84.68,74.3,18
14335,1987,36,0.331,291.78,62.97,83.12,73.04,18
14336,1987,37,0.308,290.18,61.43,82.75,72.09,18
14337,1987,38,0.287,288.78,60.36,81.34,70.85,18
14338,1987,39,0.267,287.26,60.11,76.25,68.18,18
14339,1987,40,0.245,285.61,59.92,68.16,64.04,18
14340,1987,41,0.223,283.47,60.79,63.13,61.96,18
14341,1987,42,0.201,280.71,61.81,64.02,62.91,18
14342,1987,43,0.173,277.53,60.09,65.15,62.62,18
14343,1987,44,0.14,273.38,53.55,67.73,60.64,18
14344,1987,45,0.111,269.67,44.88,68.11,56.49,18
14345,1987,46,0.089,266.81,39.03,65.52,52.27,18
14346,1987,47,0.074,264.29,36.41,63.03,49.72,18
14347,1987,48,0.063,262.06,35.14,63.14,49.14,18
14348,1987,49,0.057,260.37,34.76,62.7,48.73,18
14349,1987,50,0.051,258.66,34.27,60.81,47.54,18
14350,1987,51,0.048,257.24,36.76,60.19,48.48,18
14351,1987,52,0.046,255.22,41.74,64.44,53.09,18
14352,1988,1,0.045,253.57,46.28,68.65,57.46,18
14353,1988,2,0.043,253.18,46.51,68.87,57.69,18
14354,1988,3,0.042,254.18,44.62,66.11,55.37,18
14355,1988,4,0.04,255.45,41.06,62.97,52.01,18
14356,1988,5,0.039,255.62,38.42,64.9,51.66,18
14357,1988,6,0.04,256.5,35.47,63.01,49.24,18
14358,1988,7,0.041,257.29,30.07,61.9,45.99,18
14359,1988,8,0.043,257.4,27.04,65.87,46.46,18
14360,1988,9,0.045,257.83,25.36,69.69,47.52,18
14361,1988,10,0.046,258.99,21.51,74.18,47.85,18
14362,1988,11,0.054,261.77,21.81,75.64,48.72,18
14363,1988,12,0.059,265.01,20.54,78.9,49.72,18
14364,1988,13,0.068,269.39,20.11,79.01,49.56,18
14365,1988,14,0.09,274.11,24.13,75.83,49.98,18
14366,1988,15,0.121,278.34,28.51,74.73,51.62,18
14367,1988,16,0.154,282.18,31.5,73.2,52.35,18
14368,1988,17,0.184,284.72,31.17,79.61,55.39,18
14369,1988,18,0.218,287.01,31.8,84.65,58.22,18
14370,1988,19,0.257,289.19,31.44,86.99,59.22,18
14371,1988,20,0.297,291.12,31.6,87.38,59.49,18
14372,1988,21,0.329,292.18,32.09,88.88,60.49,18
14373,1988,22,0.359,293.03,33.85,86.66,60.25,18
14374,1988,23,0.384,293.6,37.33,85.29,61.31,18
14375,1988,24,0.409,294.42,43.99,81.14,62.56,18
14376,1988,25,0.413,294.61,44.65,81.02,62.83,18
14377,1988,26,0.412,295.13,44.83,77.11,60.97,18
14378,1988,27,0.415,296.05,48.3,68.16,58.23,18
14379,1988,28,0.416,296.66,51.89,62.64,57.27,18
14380,1988,29,0.413,297.01,53.73,62.21,57.97,18
14381,1988,30,0.402,297.04,53.31,65.91,59.61,18
14382,1988,31,0.389,296.9,51.69,69.21,60.45,18
14383,1988,32,0.373,296.81,49.28,68.52,58.9,18
14384,1988,33,0.352,296.6,46.06,66.65,56.36,18
14385,1988,34,0.323,295.66,39.91,67.99,53.95,18
14386,1988,35,0.293,294.39,34.25,69.45,51.85,18
14387,1988,36,0.27,292.98,31.82,68.44,50.13,18
14388,1988,37,0.253,291.52,32.84,65.69,49.26,18
14389,1988,38,0.24,289.94,35.8,66.14,50.97,18
14390,1988,39,0.231,288.4,41.56,61.67,51.62,18
14391,1988,40,0.228,286.89,50.54,52.1,51.32,18
14392,1988,41,0.211,284.11,53.57,55.13,54.35,18
14393,1988,42,0.202,281.81,61.37,51.63,56.5,18
14394,1988,43,0.188,278.79,67.62,53.46,60.54,18
14395,1988,44,0.169,275.65,69.24,50.07,59.66,18
14396,1988,45,0.146,272.83,65.93,46.77,56.35,18
14397,1988,46,0.115,270.15,56.98,45.45,51.22,18
14398,1988,47,0.091,267.55,48.85,44.46,46.66,18
14399,1988,48,0.071,264.88,41.24,47.79,44.51,18
14400,1988,49,0.058,262.69,34.97,50.88,42.93,18
14401,1988,50,0.049,261.24,31.0,48.57,39.79,18
14402,1988,51,0.044,260.55,32.07,45.23,38.65,18
14403,1988,52,0.037,260.71,29.75,40.54,35.15,18
14404,1989,1,0.034,261.21,31.45,35.95,33.7,18
14405,1989,2,0.033,262.9,32.78,27.92,30.35,18
14406,1989,3,0.033,264.64,33.13,22.7,27.92,18
14407,1989,4,0.036,266.5,35.84,18.88,27.36,18
14408,1989,5,0.041,268.58,39.73,15.93,27.83,18
14409,1989,6,0.047,270.37,41.42,14.15,27.79,18
14410,1989,7,0.053,271.99,40.15,13.24,26.7,18
14411,1989,8,0.062,273.9,40.48,12.28,26.38,18
14412,1989,9,0.075,276.13,44.0,11.39,27.69,18
14413,1989,10,0.094,278.52,49.09,10.93,30.01,18
14414,1989,11,0.116,280.74,54.63,10.48,32.55,18
14415,1989,12,0.138,282.79,59.39,12.56,35.98,18
14416,1989,13,0.165,284.97,65.89,14.27,40.08,18
14417,1989,14,0.194,287.14,71.66,14.89,43.27,18
14418,1989,15,0.226,289.29,73.85,15.41,44.63,18
14419,1989,16,0.259,290.71,74.72,19.57,47.14,18
14420,1989,17,0.295,292.04,75.25,26.51,50.88,18
14421,1989,18,0.333,293.37,76.58,34.37,55.47,18
14422,1989,19,0.369,294.3,76.85,43.44,60.14,18
14423,1989,20,0.401,294.95,76.75,51.98,64.36,18
14424,1989,21,0.42,295.86,75.01,53.17,64.09,18
14425,1989,22,0.422,296.37,67.04,53.47,60.26,18
14426,1989,23,0.415,296.42,54.23,57.2,55.72,18
14427,1989,24,0.403,296.62,40.09,58.17,49.13,18
14428,1989,25,0.39,296.73,29.74,59.0,44.37,18
14429,1989,26,0.381,297.13,26.06,55.85,40.95,18
14430,1989,27,0.374,297.69,25.04,50.18,37.61,18
14431,1989,28,0.36,298.18,21.51,45.71,33.61,18
14432,1989,29,0.342,298.54,17.6,44.97,31.28,18
14433,1989,30,0.32,298.58,13.41,48.9,31.16,18
14434,1989,31,0.305,299.02,11.62,46.57,29.09,18
14435,1989,32,0.293,299.67,10.44,38.32,24.38,18
14436,1989,33,0.273,299.03,7.52,41.02,24.27,18
14437,1989,34,0.254,298.0,6.67,42.46,24.57,18
14438,1989,35,0.237,296.77,6.99,42.19,24.59,18
14439,1989,36,0.225,294.86,9.54,46.2,27.87,18
14440,1989,37,0.212,293.0,12.25,46.85,29.55,18
14441,1989,38,0.199,290.54,15.16,57.51,36.33,18
14442,1989,39,0.195,288.43,23.44,60.4,41.92,18
14443,1989,40,0.195,286.78,33.5,52.67,43.08,18
14444,1989,41,0.19,285.05,42.56,42.91,42.73,18
14445,1989,42,0.184,283.23,52.37,35.1,43.74,18
14446,1989,43,0.18,281.08,64.78,31.99,48.39,18
14447,1989,44,0.178,279.46,76.97,19.38,48.17,18
14448,1989,45,0.165,277.73,80.64,12.59,46.61,18
14449,1989,46,0.138,274.55,75.97,18.92,47.45,18
14450,1989,47,0.11,271.02,67.01,25.47,46.24,18
14451,1989,48,0.088,268.64,58.76,28.46,43.61,18
14452,1989,49,0.076,267.16,54.62,29.47,42.04,18
14453,1989,50,0.065,265.46,49.65,28.69,39.17,18
14454,1989,51,0.058,264.8,48.66,25.48,37.07,18
14455,1989,52,0.057,265.05,55.47,20.84,38.15,18
14456,1990,1,0.058,265.91,63.67,14.92,39.3,18
14457,1990,2,0.063,267.14,69.4,9.35,39.38,18
14458,1990,3,0.068,268.52,73.56,6.16,39.86,18
14459,1990,4,0.071,270.16,75.82,4.01,39.92,18
14460,1990,5,0.076,272.07,76.57,2.69,39.63,18
14461,1990,6,0.085,273.81,76.98,2.08,39.53,18
14462,1990,7,0.102,275.36,79.44,2.28,40.86,18
14463,1990,8,0.117,277.0,78.7,2.45,40.57,18
14464,1990,9,0.135,278.91,81.0,2.67,41.83,18
14465,1990,10,0.161,281.18,86.56,2.27,44.42,18
14466,1990,11,0.183,282.69,89.25,3.66,46.45,18
14467,1990,12,0.204,285.07,91.17,3.68,47.43,18
14468,1990,13,0.218,286.8,90.63,6.14,48.39,18
14469,1990,14,0.231,287.91,88.51,11.01,49.76,18
14470,1990,15,0.25,288.67,84.72,18.75,51.73,18
14471,1990,16,0.273,289.23,80.91,29.01,54.96,18
14472,1990,17,0.305,290.07,80.08,41.84,60.96,18
14473,1990,18,0.349,291.37,83.48,52.39,67.93,18
14474,1990,19,0.383,292.45,83.18,62.06,72.62,18
14475,1990,20,0.405,293.16,78.91,71.21,75.06,18
14476,1990,21,0.412,293.36,71.66,80.73,76.19,18
14477,1990,22,0.416,293.53,64.4,83.96,74.18,18
14478,1990,23,0.425,294.13,61.06,81.48,71.27,18
14479,1990,24,0.429,294.72,57.51,78.48,68.0,18
14480,1990,25,0.43,295.68,56.59,70.52,63.55,18
14481,1990,26,0.425,296.3,53.43,64.89,59.16,18
14482,1990,27,0.415,296.54,48.9,62.53,55.71,18
14483,1990,28,0.402,296.62,44.37,62.5,53.44,18
14484,1990,29,0.383,296.47,38.52,67.45,52.99,18
14485,1990,30,0.363,296.31,33.91,72.99,53.45,18
14486,1990,31,0.348,296.16,31.8,76.27,54.03,18
14487,1990,32,0.337,295.94,31.46,77.08,54.27,18
14488,1990,33,0.325,295.47,33.0,78.28,55.64,18
14489,1990,34,0.313,294.58,35.36,79.53,57.45,18
14490,1990,35,0.298,293.33,36.86,81.09,58.98,18
14491,1990,36,0.279,291.7,36.49,82.92,59.71,18
14492,1990,37,0.261,290.16,37.16,81.98,59.57,18
14493,1990,38,0.248,289.01,40.46,77.48,58.97,18
14494,1990,39,0.237,287.59,45.34,71.4,58.37,18
14495,1990,40,0.221,285.94,47.87,63.36,55.62,18
14496,1990,41,0.201,284.05,48.28,55.45,51.86,18
14497,1990,42,0.171,281.63,44.33,53.07,48.7,18
14498,1990,43,0.133,277.95,35.34,60.17,47.76,18
14499,1990,44,0.103,274.71,28.44,56.53,42.49,18
14500,1990,45,0.083,272.64,23.72,47.29,35.51,18
14501,1990,46,0.069,270.58,22.24,42.28,32.26,18
14502,1990,47,0.063,269.15,25.61,35.16,30.39,18
14503,1990,48,0.057,267.86,28.26,31.62,29.94,18
14504,1990,49,0.054,266.83,30.62,30.43,30.53,18
14505,1990,50,0.053,266.03,34.79,25.69,30.24,18
14506,1990,51,0.053,265.59,42.43,21.98,32.2,18
14507,1990,52,0.056,265.01,54.09,21.41,37.75,18
14508,1991,1,0.06,265.04,66.55,19.13,42.84,18
14509,1991,2,0.064,265.56,72.05,16.33,44.19,18
14510,1991,3,0.065,264.73,72.47,22.1,47.29,18
14511,1991,4,0.061,262.48,65.97,34.92,50.44,18
14512,1991,5,0.052,261.46,53.31,42.93,48.12,18
14513,1991,6,0.045,261.05,40.35,47.11,43.73,18
14514,1991,7,0.038,260.02,28.41,53.09,40.75,18
14515,1991,8,0.038,260.05,23.82,57.62,40.72,18
14516,1991,9,0.039,260.67,21.93,61.15,41.54,18
14517,1991,10,0.042,263.57,19.03,60.28,39.65,18
14518,1991,11,0.047,267.04,17.89,58.8,38.35,18
14519,1991,12,0.058,271.62,20.08,56.12,38.1,18
14520,1991,13,0.074,275.9,22.76,54.12,38.44,18
14521,1991,14,0.091,279.77,24.34,50.71,37.53,18
14522,1991,15,0.119,283.4,27.19,47.69,37.44,18
14523,1991,16,0.155,285.6,31.23,51.97,41.6,18
14524,1991,17,0.195,287.3,34.81,62.96,48.88,18
14525,1991,18,0.239,289.48,39.27,68.74,54.0,18
14526,1991,19,0.285,290.85,42.13,77.06,59.59,18
14527,1991,20,0.331,292.03,45.75,82.61,64.18,18
14528,1991,21,0.374,293.55,52.77,78.56,65.67,18
14529,1991,22,0.407,294.91,58.73,69.26,64.0,18
14530,1991,23,0.43,295.89,63.52,62.98,63.25,18
14531,1991,24,0.443,296.77,65.84,56.93,61.38,18
14532,1991,25,0.451,297.84,69.6,47.67,58.64,18
14533,1991,26,0.447,298.49,67.19,41.88,54.53,18
14534,1991,27,0.431,298.47,58.38,42.16,50.27,18
14535,1991,28,0.414,298.39,52.04,43.65,47.85,18
14536,1991,29,0.401,298.57,48.97,44.91,46.94,18
14537,1991,30,0.388,298.51,47.49,49.72,48.61,18
14538,1991,31,0.372,298.06,44.18,56.58,50.38,18
14539,1991,32,0.353,297.47,40.16,61.28,50.72,18
14540,1991,33,0.335,296.9,38.2,63.37,50.78,18
14541,1991,34,0.319,296.34,38.04,60.63,49.34,18
14542,1991,35,0.304,295.6,39.63,55.76,47.7,18
14543,1991,36,0.285,294.54,39.47,50.33,44.9,18
14544,1991,37,0.271,293.64,42.11,39.34,40.73,18
14545,1991,38,0.258,292.94,45.68,27.27,36.47,18
14546,1991,39,0.242,291.53,47.54,21.54,34.54,18
14547,1991,40,0.219,289.28,46.74,21.81,34.28,18
14548,1991,41,0.192,286.2,43.97,28.61,36.29,18
14549,1991,42,0.166,282.26,42.46,45.54,44.0,18
14550,1991,43,0.137,277.61,39.1,62.77,50.93,18
14551,1991,44,0.106,273.55,32.01,64.91,48.46,18
14552,1991,45,0.084,270.17,25.89,63.54,44.72,18
14553,1991,46,0.07,267.92,24.63,58.33,41.48,18
14554,1991,47,0.062,265.94,26.49,53.82,40.15,18
14555,1991,48,0.056,263.92,28.71,53.39,41.05,18
14556,1991,49,0.05,261.94,27.47,54.96,41.22,18
14557,1991,50,0.05,260.99,32.29,50.0,41.14,18
14558,1991,51,0.051,261.14,40.22,42.56,41.39,18
14559,1991,52,0.05,260.79,45.88,39.93,42.9,18
14560,1992,1,0.05,259.74,53.15,41.81,47.48,18
14561,1992,2,0.05,258.51,54.31,46.19,50.25,18
14562,1992,3,0.05,257.65,54.59,51.56,53.07,18
14563,1992,4,0.05,257.47,52.89,54.87,53.88,18
14564,1992,5,0.047,257.77,47.37,56.83,52.1,18
14565,1992,6,0.047,259.46,42.06,52.75,47.4,18
14566,1992,7,0.049,262.46,36.88,45.09,40.99,18
14567,1992,8,0.053,265.94,34.26,38.43,36.34,18
14568,1992,9,0.058,269.11,33.25,34.12,33.69,18
14569,1992,10,0.064,272.76,31.65,30.09,30.87,18
14570,1992,11,0.076,276.53,33.21,25.55,29.38,18
14571,1992,12,0.091,280.19,35.82,22.95,29.38,18
14572,1992,13,0.107,283.01,38.35,23.02,30.69,18
14573,1992,14,0.129,285.39,41.73,23.48,32.61,18
14574,1992,15,0.157,287.51,43.73,25.43,34.58,18
14575,1992,16,0.191,289.48,46.55,27.43,36.99,18
14576,1992,17,0.232,291.5,50.71,30.57,40.64,18
14577,1992,18,0.274,293.26,54.06,35.21,44.63,18
14578,1992,19,0.308,294.59,52.27,40.58,46.42,18
14579,1992,20,0.333,295.29,47.41,48.26,47.83,18
14580,1992,21,0.355,295.77,44.29,53.99,49.14,18
14581,1992,22,0.367,295.82,37.59,59.35,48.47,18
14582,1992,23,0.378,296.01,33.02,61.66,47.34,18
14583,1992,24,0.388,296.53,31.41,59.16,45.29,18
14584,1992,25,0.396,297.3,34.09,53.16,43.63,18
14585,1992,26,0.396,298.07,35.37,46.04,40.7,18
14586,1992,27,0.39,298.69,34.75,39.37,37.06,18
14587,1992,28,0.379,299.52,32.36,31.0,31.68,18
14588,1992,29,0.368,300.53,31.01,23.22,27.12,18
14589,1992,30,0.353,301.33,29.87,19.6,24.73,18
14590,1992,31,0.335,301.82,25.8,17.47,21.63,18
14591,1992,32,0.319,301.96,22.72,14.93,18.82,18
14592,1992,33,0.303,302.02,21.9,10.27,16.09,18
14593,1992,34,0.282,300.88,19.75,11.6,15.68,18
14594,1992,35,0.258,298.64,17.12,20.69,18.91,18
14595,1992,36,0.235,295.92,14.23,33.25,23.74,18
14596,1992,37,0.211,293.08,11.32,45.2,28.26,18
14597,1992,38,0.19,290.44,10.61,58.59,34.6,18
14598,1992,39,0.17,287.33,10.37,74.14,42.25,18
14599,1992,40,0.156,284.14,13.2,84.87,49.03,18
14600,1992,41,0.141,281.6,15.74,84.7,50.22,18
14601,1992,42,0.122,279.15,16.48,79.59,48.03,18
14602,1992,43,0.101,276.47,16.3,72.77,44.54,18
14603,1992,44,0.083,273.58,15.79,64.79,40.29,18
14604,1992,45,0.073,270.74,17.36,59.91,38.64,18
14605,1992,46,0.066,268.41,20.77,55.43,38.1,18
14606,1992,47,0.057,265.87,21.12,53.71,37.41,18
14607,1992,48,0.054,264.11,25.4,52.17,38.78,18
